20197,26,1
20197,1,1
20197,74,1
20197,73,1
20197,4,1
20197,0,1
20197,28,1
20197,5,1
20197,8,1
20197,72,1
20198,26,1
20198,1,1
20198,74,1
20198,73,1
20198,4,1
20198,0,1
20198,28,1
20198,5,1
20198,8,1
20198,72,1
20199,26,1
20199,1,1
20199,74,1
20199,73,1
20199,4,1
20199,0,1
20199,28,1
20199,5,1
20199,8,1
20199,72,1
20200,26,1
20200,1,1
20200,74,1
20200,73,1
20200,4,1
20200,0,1
20200,28,1
20200,5,1
20200,8,1
20200,72,1
20201,26,1
20201,1,1
20201,74,1
20201,73,1
20201,4,1
20201,0,1
20201,28,1
20201,5,1
20201,8,1
20201,72,1
20202,26,1
20202,1,1
20202,74,1
20202,73,1
20202,4,1
20202,0,1
20202,28,1
20202,5,1
20202,8,1
20202,72,1
20203,26,1
20203,1,1
20203,74,1
20203,73,1
20203,4,1
20203,0,1
20203,28,1
20203,5,1
20203,8,1
20203,72,1
20204,26,1
20204,1,1
20204,74,1
20204,73,1
20204,4,1
20204,0,1
20204,28,1
20204,5,1
20204,8,1
20204,72,1
20205,26,1
20205,1,1
20205,74,1
20205,73,1
20205,4,1
20205,0,1
20205,28,1
20205,5,1
20205,8,1
20205,72,1
20206,26,1
20206,1,1
20206,74,1
20206,73,1
20206,4,1
20206,0,1
20206,28,1
20206,5,1
20206,8,1
20206,72,1
20207,26,1
20207,1,1
20207,74,1
20207,73,1
20207,4,1
20207,0,1
20207,28,1
20207,5,1
20207,8,1
20207,72,1
20208,26,1
20208,1,1
20208,74,1
20208,73,1
20208,4,1
20208,0,1
20208,28,1
20208,5,1
20208,8,1
20208,72,1
20209,26,1
20209,1,1
20209,74,1
20209,73,1
20209,4,1
20209,0,1
20209,28,1
20209,5,1
20209,8,1
20209,72,1
20210,26,1
20210,1,1
20210,74,1
20210,73,1
20210,4,1
20210,0,1
20210,28,1
20210,5,1
20210,8,1
20210,72,1
20211,26,1
20211,1,1
20211,74,1
20211,73,1
20211,4,1
20211,0,1
20211,28,1
20211,5,1
20211,8,1
20211,72,1
20212,26,1
20212,1,1
20212,74,1
20212,73,1
20212,4,1
20212,0,1
20212,28,1
20212,5,1
20212,8,1
20212,72,1
20213,26,1
20213,1,1
20213,74,1
20213,73,1
20213,4,1
20213,0,1
20213,28,1
20213,5,1
20213,8,1
20213,72,1
20214,26,1
20214,1,1
20214,74,1
20214,73,1
20214,4,1
20214,0,1
20214,28,1
20214,5,1
20214,8,1
20214,72,1
20215,26,1
20215,1,1
20215,74,1
20215,73,1
20215,4,1
20215,0,1
20215,28,1
20215,5,1
20215,8,1
20215,72,1
20216,26,1
20216,1,1
20216,74,1
20216,73,1
20216,4,1
20216,0,1
20216,28,1
20216,5,1
20216,8,1
20216,72,1
20217,26,1
20217,1,1
20217,74,1
20217,73,1
20217,4,1
20217,0,1
20217,28,1
20217,5,1
20217,8,1
20217,72,1
20218,26,1
20218,1,1
20218,74,1
20218,73,1
20218,4,1
20218,0,1
20218,28,1
20218,5,1
20218,8,1
20218,72,1
20219,26,1
20219,1,1
20219,74,1
20219,73,1
20219,4,1
20219,0,1
20219,28,1
20219,5,1
20219,8,1
20219,72,1
20220,26,1
20220,1,1
20220,74,1
20220,73,1
20220,4,1
20220,0,1
20220,28,1
20220,5,1
20220,8,1
20220,72,1
20221,26,1
20221,1,1
20221,74,1
20221,73,1
20221,4,1
20221,0,1
20221,28,1
20221,5,1
20221,8,1
20221,72,1
20222,26,1
20222,1,1
20222,74,1
20222,73,1
20222,4,1
20222,0,1
20222,28,1
20222,5,1
20222,8,1
20222,72,1
20223,26,1
20223,1,1
20223,74,1
20223,73,1
20223,4,1
20223,0,1
20223,28,1
20223,5,1
20223,8,1
20223,72,1
20224,26,1
20224,1,1
20224,74,1
20224,73,1
20224,4,1
20224,0,1
20224,28,1
20224,5,1
20224,8,1
20224,72,1
