,Unnamed: 0,room_link,user_id,user_name,rating,aprox_review_date
131,131,https://www.room.run/he/rooms/card-of-jack,813734695477594,,10,2018-05-17
132,132,https://www.room.run/he/rooms/card-of-jack,10209502295513888,,10,2018-05-17
133,133,https://www.room.run/he/rooms/card-of-jack,10213578011796621,,10,2018-05-17
134,134,https://www.room.run/he/rooms/card-of-jack,10204637678338428,,10,2018-05-17
135,135,https://www.room.run/he/rooms/card-of-jack,,,10,2018-05-17
136,136,https://www.room.run/he/rooms/card-of-jack,1521871871219209,,10,2018-05-17
137,137,https://www.room.run/he/rooms/card-of-jack,984476848374825,,10,2018-05-17
138,138,https://www.room.run/he/rooms/card-of-jack,1012593562121576,,10,2018-05-17
139,139,https://www.room.run/he/rooms/card-of-jack,,,6,2018-05-17
140,140,https://www.room.run/he/rooms/card-of-jack,,,10,2018-05-17
141,141,https://www.room.run/he/rooms/card-of-jack,1730195100641660,,10,2018-05-17
142,142,https://www.room.run/he/rooms/card-of-jack,1591297067615200,,10,2018-05-17
143,143,https://www.room.run/he/rooms/card-of-jack,1188848987812723,,10,2018-05-17
144,144,https://www.room.run/he/rooms/card-of-jack,2299218250092161,,10,2018-05-17
145,145,https://www.room.run/he/rooms/card-of-jack,1596242670398090,,10,2018-05-17
146,146,https://www.room.run/he/rooms/card-of-jack,10155599173844025,,10,2018-04-17
147,147,https://www.room.run/he/rooms/card-of-jack,1658013307628541,,10,2018-04-17
148,148,https://www.room.run/he/rooms/card-of-jack,,,10,2018-04-17
149,149,https://www.room.run/he/rooms/card-of-jack,1772414399489696,,10,2018-04-17
150,150,https://www.room.run/he/rooms/card-of-jack,10212888287134233,,10,2018-04-17
151,151,https://www.room.run/he/rooms/card-of-jack,207905733123968,,10,2018-04-17
152,152,https://www.room.run/he/rooms/card-of-jack,1493549210764564,,10,2018-04-17
153,153,https://www.room.run/he/rooms/card-of-jack,,,10,2018-04-17
154,154,https://www.room.run/he/rooms/card-of-jack,407333863040272,,10,2018-04-17
155,155,https://www.room.run/he/rooms/card-of-jack,175818799871856,,10,2018-04-17
156,156,https://www.room.run/he/rooms/card-of-jack,2041557739193900,,10,2018-04-17
157,157,https://www.room.run/he/rooms/card-of-jack,10211485123748044,,10,2018-04-17
158,158,https://www.room.run/he/rooms/card-of-jack,10155007504278673,,9,2018-04-17
159,159,https://www.room.run/he/rooms/card-of-jack,10155951549128654,,10,2018-04-17
160,160,https://www.room.run/he/rooms/card-of-jack,10153089413689545,,8,2018-04-17
161,161,https://www.room.run/he/rooms/card-of-jack,1448104688590384,,10,2018-04-17
162,162,https://www.room.run/he/rooms/card-of-jack,1738473312879629,,10,2018-04-17
163,163,https://www.room.run/he/rooms/card-of-jack,1994712070765503,,10,2018-04-17
164,164,https://www.room.run/he/rooms/card-of-jack,567623800268998,,10,2018-04-17
165,165,https://www.room.run/he/rooms/card-of-jack,682463635478210,,10,2018-03-18
166,166,https://www.room.run/he/rooms/card-of-jack,2043180005697717,,10,2018-03-18
167,167,https://www.room.run/he/rooms/card-of-jack,1562602840514396,,10,2018-03-18
168,168,https://www.room.run/he/rooms/card-of-jack,1818234518249401,,10,2018-03-18
169,169,https://www.room.run/he/rooms/card-of-jack,10157159335864502,,10,2018-03-18
170,170,https://www.room.run/he/rooms/card-of-jack,,,10,2018-03-18
171,171,https://www.room.run/he/rooms/card-of-jack,10215077142390024,,10,2018-03-18
172,172,https://www.room.run/he/rooms/card-of-jack,10214353191644115,,10,2018-03-18
173,173,https://www.room.run/he/rooms/card-of-jack,10153421090937347,,8,2018-03-18
174,174,https://www.room.run/he/rooms/card-of-jack,848977148614790,,10,2018-03-18
175,175,https://www.room.run/he/rooms/card-of-jack,1918382501509762,,10,2018-03-18
176,176,https://www.room.run/he/rooms/card-of-jack,540006196370462,,10,2018-03-18
177,177,https://www.room.run/he/rooms/card-of-jack,10214246291096734,,10,2018-03-18
178,178,https://www.room.run/he/rooms/card-of-jack,986089111476161,,9,2018-03-18
179,179,https://www.room.run/he/rooms/card-of-jack,1682473008457856,,10,2018-03-18
180,180,https://www.room.run/he/rooms/card-of-jack,1273995702618198,,10,2018-03-18
181,181,https://www.room.run/he/rooms/card-of-jack,10208785503495274,,10,2018-03-18
182,182,https://www.room.run/he/rooms/card-of-jack,10206108968109689,,10,2018-03-18
183,183,https://www.room.run/he/rooms/card-of-jack,1067011276771046,,10,2018-03-18
184,184,https://www.room.run/he/rooms/card-of-jack,575951679405126,,10,2018-03-18
185,185,https://www.room.run/he/rooms/card-of-jack,911837228980561,,10,2018-03-18
186,186,https://www.room.run/he/rooms/card-of-jack,10155075035251583,,10,2018-03-18
187,187,https://www.room.run/he/rooms/card-of-jack,1914541108559505,,10,2018-03-18
188,188,https://www.room.run/he/rooms/card-of-jack,1747625821974017,,10,2018-03-18
189,189,https://www.room.run/he/rooms/card-of-jack,1572684632849911,,10,2018-03-18
190,190,https://www.room.run/he/rooms/card-of-jack,10202448595012384,,10,2018-03-18
191,191,https://www.room.run/he/rooms/card-of-jack,10155344972569512,,10,2018-03-18
192,192,https://www.room.run/he/rooms/card-of-jack,1794446090581849,,10,2018-03-18
193,193,https://www.room.run/he/rooms/card-of-jack,10201505293911647,,7,2018-03-18
194,194,https://www.room.run/he/rooms/card-of-jack,1828479307165378,,10,2018-03-18
195,195,https://www.room.run/he/rooms/card-of-jack,2194305033928125,,10,2018-03-18
196,196,https://www.room.run/he/rooms/card-of-jack,1606144739478418,,10,2018-03-18
197,197,https://www.room.run/he/rooms/card-of-jack,10204282648743929,,10,2018-03-18
198,198,https://www.room.run/he/rooms/card-of-jack,1985356384826954,,10,2018-03-18
199,199,https://www.room.run/he/rooms/card-of-jack,10153558004456313,,10,2018-03-18
200,200,https://www.room.run/he/rooms/card-of-jack,10214237307516883,,10,2018-03-18
201,201,https://www.room.run/he/rooms/card-of-jack,10207104377142608,,9,2018-03-18
202,202,https://www.room.run/he/rooms/card-of-jack,10155755615799793,,10,2018-03-18
203,203,https://www.room.run/he/rooms/card-of-jack,1932127543494278,,10,2018-03-18
204,204,https://www.room.run/he/rooms/card-of-jack,2074268109494537,,10,2018-03-18
205,205,https://www.room.run/he/rooms/card-of-jack,562113657464318,,10,2018-03-18
206,206,https://www.room.run/he/rooms/card-of-jack,10156010311842179,,10,2018-03-18
207,207,https://www.room.run/he/rooms/card-of-jack,1551176661585494,,10,2018-03-18
208,208,https://www.room.run/he/rooms/card-of-jack,10215479987781382,,10,2018-02-16
209,209,https://www.room.run/he/rooms/card-of-jack,110104909797342,,9,2018-02-16
210,210,https://www.room.run/he/rooms/card-of-jack,942334605803702,,10,2018-02-16
211,211,https://www.room.run/he/rooms/card-of-jack,1699954723352998,,10,2018-02-16
212,212,https://www.room.run/he/rooms/card-of-jack,10154842289229841,,10,2018-02-16
213,213,https://www.room.run/he/rooms/card-of-jack,,,7,2018-02-16
214,214,https://www.room.run/he/rooms/card-of-jack,10153121843725216,,8,2018-02-16
215,215,https://www.room.run/he/rooms/card-of-jack,1028300350661558,,10,2018-01-17
216,216,https://www.room.run/he/rooms/card-of-jack,10203786334575820,,10,2018-01-17
217,217,https://www.room.run/he/rooms/card-of-jack,10203585293869555,,10,2018-01-17
